Num. Coefficients	126
0.0	0.08310319619042802	3
INTERCEPT	-1.5203558134172421
SPI1	0.07039695627071647
YY1	-0.11772544117259548
THAP1	-0.44427261050147904
CTCF	0.24670188324923092
SIN3A	0.0
E2F1	0.04403579955093932
ELF1	0.0
POU5F1	0.0
SP1	0.7660165617078385
EGR1	0.0
HEY1	-0.2646358758337823
MYC	-9.380907972115753E-4
MAFK	0.0
RAD21	0.0
ZNF143	0.0
FOXA2	0.14062763153169971
GATA2	0.34153527725523264
MAX	-0.5906067999956981
GABPB1	0.7218211300012428
POL2	0.11037568593267848
FOSL2	-0.3956540242132232
NR3C2	0.0
MAFF	0.18277609154936605
TCF12	0.5439309940318617
CTCFL	0.4628924905267655
E2F6	-0.3149857244891766
HDAC2	0.0
POLR2A	0.009142426459806839
ZBTB7A	0.0
FOXA1	0.023656675323768167
SMC3	0.24873716759382383
USF1	0.0
TCF4	-0.10378641546938513
HNF4A	-0.1807849626594634
RXRA	-0.6376397112232073
ATF3	0.3380014880772833
EP300	0.31647646460549533
TAF1	-0.27748278358788475
CEBPB	0.0
CCNT2	0.3842855058614492
STAT3	-0.19639336034529542
JUND	-0.5037269950351776
PAX5	-0.7485775502274591
SETDB1	-0.7311254560383047
NANOG	0.2940308252342923
POU2F2	0.0
HNF4G	-0.024569112349793677
USF2	-0.18543505311799405
STAT1	0.0
BRF2	0.0
ELK4	-0.7479696767296178
TAL1	0.0
NFYA	0.0
STAT2	0.0
BCL3	0.0
NFKB1	0.0
SRT	0.19475959009343313
TFAP2C	-0.08390202587502965
BCL11A	0.035531428522608516
IRF4	0.29502385132365994
NR2C2	-0.5328481490505814
SMARCC1	0.0
BATF	-0.4003395795019443
MEF2A	-0.028395349025133052
TBP	0.22999078126802888
JUN	0.27620653646480975
SMARCA4	0.2678189480472855
SIRT6	0.27651399545343514
GTF2F1	0.0
EBF1	-0.48301255218810235
FOSL1	0.007581066148519548
GATA1	0.31064030443709867
CHD2	-0.05068578737434821
MXI1	0.0
SIX5	-0.093227924299881
TFAP2A	-0.12331190050878545
TRIM28	0.0
PBX3	0.19525036727173772
JUNB	0.0
GTF2B	0.025781237227774964
FOS	0.0
REST	-0.4190943514443665
RFX5	0.0
NFYB	-0.06283078038456295
GATA3	0.13938510792392825
HMGN3	0.0
E2F4	0.0
SMARCC2	0.0
ZNF263	0.05227149522737624
SREBF1	0.0
IRF3	0.0
ETS1	-0.08426803044511347
ZEB1	0.22771708613804148
NRF1	0.00804909866572829
ESR1	0.5421983015268032
IRF1	0.0
SP2	-0.5564436565352382
HSF1	0.0
PPARGC1A	0.0
TAF7	0.5772923591134501
NFE2	0.2403186469346366
SMARCB1	0.0
MEF2C	0.29732471512097447
BCLAF1	0.8868818876952644
BRCA1	-0.4089367343630272
BHLHE40	0.2628197735503255
NR3C1	0.0
SUZ12	0.0060505385163154984
CTBP2	0.2252065437229916
ZZZ3	0.0
RDBP	0.0
ZBTB33	0.0
PRDM1	0.7573489245634522
ESRRA	0.0
SREBF2	0.0
POLR3A	-0.12404616549260111
BDP1	0.0
WHIP	0.0
HDAC8	0.0
BRF1	0.0
NR4A1	0.0
POLR3G	0.0
ZNF274	0.0
KAT2A	0.0
FAM48A	0.0
XRCC4	0.0
INTERCEPT	-0.47457308234800877
SPI1	0.17756922224165933
YY1	0.0
THAP1	-0.3189502573263493
CTCF	-0.7182668890223758
SIN3A	0.0
E2F1	0.46097158007542616
ELF1	-0.0594939582817475
POU5F1	0.6114113786572134
SP1	0.0
EGR1	0.05711518133404648
HEY1	0.7422358742465424
MYC	0.09612002533447535
MAFK	0.3224029887862681
RAD21	-0.5224493684551006
ZNF143	0.061940822120489354
FOXA2	-0.1831690671223597
GATA2	0.0
MAX	0.21756422705971543
GABPB1	-0.00777091351840831
POL2	-0.3220286774495323
FOSL2	0.004674889556531038
NR3C2	0.5872939991047441
MAFF	0.0
TCF12	-0.5883140655188431
CTCFL	-0.4546761023648116
E2F6	0.16996146866634987
HDAC2	0.014313430690548383
POLR2A	0.0
ZBTB7A	0.4870120904279565
FOXA1	0.11273088068357048
SMC3	-0.18500269710827533
USF1	-0.02848299450339937
TCF4	0.012735804827931118
HNF4A	-0.24250461101042026
RXRA	0.007921554399234653
ATF3	0.0
EP300	-1.391005834188424E-4
TAF1	0.24269371846820742
CEBPB	0.0
CCNT2	-0.17286558109908667
STAT3	0.09126985534164918
JUND	-0.44244289087529676
PAX5	0.008784655076280118
SETDB1	0.5588402486619461
NANOG	0.0
POU2F2	-0.29658160190157956
HNF4G	0.6234602626819858
USF2	-0.33100331917696346
STAT1	0.02039492681639958
BRF2	0.0
ELK4	0.005313039625910607
TAL1	0.27890261027111346
NFYA	0.3334031218422454
STAT2	-0.9611606738495417
BCL3	-0.07702068632882889
NFKB1	0.02965681627470222
SRT	0.0
TFAP2C	-0.2616126796993459
BCL11A	0.0
IRF4	0.3495427762069602
NR2C2	0.0
SMARCC1	0.296418730836842
BATF	0.2438666721058496
MEF2A	0.14734783565760476
TBP	-0.36314016250129943
JUN	0.0
SMARCA4	-0.3142297599589928
SIRT6	0.13365521799319988
GTF2F1	0.3607659363762634
EBF1	0.0
FOSL1	-0.48381907624639053
GATA1	-0.07376747725908983
CHD2	0.4323142719321327
MXI1	0.8106508063647856
SIX5	-0.4914296038841416
TFAP2A	0.0
TRIM28	0.5815953326758906
PBX3	0.0
JUNB	0.13507737189280375
GTF2B	0.0
FOS	0.08564836994049829
REST	0.0
RFX5	0.09879066022956852
NFYB	-0.6840632046331909
GATA3	0.6508644603937934
HMGN3	0.6517767592307192
E2F4	0.0
SMARCC2	0.0
ZNF263	0.0
SREBF1	0.21023077707575274
IRF3	0.0
ETS1	0.0
ZEB1	0.2352091985224864
NRF1	0.0
ESR1	0.009189602788306855
IRF1	0.023441716709577093
SP2	-0.3868181051244558
HSF1	0.0
PPARGC1A	0.0
TAF7	0.0
NFE2	0.899970693769636
SMARCB1	-1.527355499123382
MEF2C	-0.48069493504867544
BCLAF1	0.0
BRCA1	0.0
BHLHE40	0.4034346802960306
NR3C1	0.0
SUZ12	0.04275998820322219
CTBP2	0.10727356704355229
ZZZ3	0.0
RDBP	0.0
ZBTB33	-0.9979402997436402
PRDM1	-0.016931071748547973
ESRRA	0.0
SREBF2	0.8761785296828362
POLR3A	0.19521110855494375
BDP1	0.0
WHIP	-0.42012801430155094
HDAC8	0.3317929310014891
BRF1	0.0
NR4A1	0.0
POLR3G	0.0
ZNF274	1.1436802355969085
KAT2A	0.0
FAM48A	0.0
XRCC4	0.0
-4.0000928964837484E-4	0.2176026692094808	2
INTERCEPT	-0.5753410163811526
SPI1	0.0
YY1	0.0
THAP1	0.0
CTCF	-0.10132671329332078
SIN3A	-0.7643114068803788
E2F1	0.0
ELF1	0.1264330338593675
POU5F1	1.2815282165451107
SP1	0.20621082203791952
EGR1	0.0
HEY1	0.0
MYC	0.0
MAFK	0.4571324642471529
RAD21	0.0
ZNF143	0.0
FOXA2	0.0
GATA2	0.0
MAX	0.0
GABPB1	-0.25528703621932736
POL2	-1.0980054680882507
FOSL2	0.0
NR3C2	0.0
MAFF	1.3581784323135793
TCF12	-0.08270452383000347
CTCFL	0.0
E2F6	0.003654892096473905
HDAC2	0.0
POLR2A	0.0
ZBTB7A	-0.7444382374819511
FOXA1	0.08070460111471138
SMC3	0.0
USF1	0.0
TCF4	0.0
HNF4A	0.5302965652613734
RXRA	-0.236298892402599
ATF3	0.0
EP300	0.0
TAF1	0.0
CEBPB	0.0
CCNT2	0.0
STAT3	0.0
JUND	0.0
PAX5	-0.28037522584169805
SETDB1	0.0
NANOG	0.0
POU2F2	-0.5540844357698037
HNF4G	-0.4418626766042866
USF2	0.0
STAT1	0.0
BRF2	0.0
ELK4	0.0
TAL1	0.0
NFYA	0.0
STAT2	0.0
BCL3	0.0
NFKB1	0.0
SRT	0.445786002729437
TFAP2C	0.0
BCL11A	0.0
IRF4	0.0
NR2C2	-0.24439694483940488
SMARCC1	-0.5459620788060482
BATF	0.0
MEF2A	0.0
TBP	0.0
JUN	-0.010175753416971758
SMARCA4	0.0
SIRT6	0.0
GTF2F1	-0.10125291779142392
EBF1	0.0
FOSL1	0.0
GATA1	-0.11529783353157658
CHD2	0.0
MXI1	0.0
SIX5	0.0
TFAP2A	-0.20735280358008723
TRIM28	0.0
PBX3	0.0
JUNB	0.0
GTF2B	0.0
FOS	0.0
REST	0.0
RFX5	0.0
NFYB	0.0
GATA3	0.0
HMGN3	0.0
E2F4	0.0
SMARCC2	0.0
ZNF263	0.41462782671525455
SREBF1	0.0
IRF3	0.0
ETS1	-0.45816026399295334
ZEB1	-0.12319033546653685
NRF1	2.4027271919987334
ESR1	0.5850979985868909
IRF1	0.0
SP2	0.0
HSF1	0.0
PPARGC1A	0.0
TAF7	0.5895701452501657
NFE2	0.0
SMARCB1	0.0
MEF2C	0.08590611425718742
BCLAF1	-0.04078485935520404
BRCA1	0.0
BHLHE40	0.48178604825183513
NR3C1	0.0
SUZ12	0.0
CTBP2	0.0
ZZZ3	0.0
RDBP	0.0
ZBTB33	0.0
PRDM1	-0.25594861390389395
ESRRA	0.0
SREBF2	0.0
POLR3A	0.0
BDP1	0.0
WHIP	0.0
HDAC8	0.0
BRF1	0.0
NR4A1	0.0
POLR3G	0.0
ZNF274	0.0
KAT2A	0.0
FAM48A	0.0
XRCC4	0.0
-0.26267562693310864	0.08236277821097185	1
-0.1666110090459897	0.09593556173393297	0
0.10733091398482919	0.16350355093391958	1
0.16576044113128258	0.15036734190321205	0
-0.06481916609503155	0.051060659307786485	2
INTERCEPT	-0.15873000769806672
SPI1	0.6645709404121842
YY1	0.9125272719378227
THAP1	0.0
CTCF	0.0
SIN3A	0.0
E2F1	0.4179846707785461
ELF1	-0.14105877515779477
POU5F1	0.0
SP1	0.0
EGR1	0.0
HEY1	0.0
MYC	0.0
MAFK	0.6228901229527769
RAD21	-0.24708535577587484
ZNF143	-0.11602567080423029
FOXA2	0.0
GATA2	0.0
MAX	0.0
GABPB1	0.0
POL2	0.0
FOSL2	-0.012972689346314625
NR3C2	0.0
MAFF	0.7736592219370424
TCF12	0.0
CTCFL	-0.808369446764658
E2F6	-0.0425444363795751
HDAC2	-0.5537795384922441
POLR2A	0.0
ZBTB7A	0.0
FOXA1	-0.007790479846598499
SMC3	0.06902663076604296
USF1	0.0
TCF4	0.0
HNF4A	0.0
RXRA	0.0
ATF3	0.04361005915057137
EP300	0.0
TAF1	8.475855793171894E-4
CEBPB	0.0
CCNT2	0.0
STAT3	0.08853282272733316
JUND	-0.05318053771461711
PAX5	-0.25247944856924076
SETDB1	0.4804244913023123
NANOG	0.0
POU2F2	0.0
HNF4G	-0.15900523801614624
USF2	-0.4175345366554562
STAT1	0.8748080639226629
BRF2	0.0
ELK4	-0.23130553171663384
TAL1	-0.35891832559753145
NFYA	-0.20085010692114974
STAT2	0.0
BCL3	-0.17297385256001913
NFKB1	-3.217220513648811E-5
SRT	0.08694661385805666
TFAP2C	0.0
BCL11A	0.0
IRF4	0.0
NR2C2	0.23498965838746275
SMARCC1	-9.449054575896149E-4
BATF	-0.015264117665415772
MEF2A	0.5302089038777419
TBP	0.001616884626945779
JUN	0.058468900392460436
SMARCA4	0.0
SIRT6	0.0
GTF2F1	0.16780259614724974
EBF1	0.179983624618758
FOSL1	-0.43290986512948343
GATA1	0.0
CHD2	0.0
MXI1	-0.0075312775883118604
SIX5	0.0
TFAP2A	-0.24832428189259292
TRIM28	0.0
PBX3	0.0
JUNB	-0.10583857345561364
GTF2B	0.5586658109372821
FOS	0.0
REST	-0.3722811722620479
RFX5	0.0
NFYB	0.0
GATA3	0.004182207700829603
HMGN3	0.0
E2F4	0.0
SMARCC2	0.0
ZNF263	-0.06696638279166132
SREBF1	-0.08680451140181783
IRF3	0.0
ETS1	0.0
ZEB1	0.0
NRF1	0.0
ESR1	-0.14425790186732185
IRF1	0.10650772738733945
SP2	-0.47478339538805503
HSF1	0.0
PPARGC1A	0.0
TAF7	0.4083900450936452
NFE2	0.0
SMARCB1	-0.03875935085038652
MEF2C	0.38954557573992876
BCLAF1	0.0
BRCA1	0.05723539385188982
BHLHE40	-0.15563260939887663
NR3C1	0.0
SUZ12	0.0
CTBP2	-0.03108205862371366
ZZZ3	0.0
RDBP	0.0
ZBTB33	0.0
PRDM1	0.41307771281022987
ESRRA	0.0
SREBF2	0.0
POLR3A	0.0
BDP1	0.0
WHIP	0.0
HDAC8	0.0
BRF1	0.0
NR4A1	0.0
POLR3G	0.0
ZNF274	0.0
KAT2A	0.0
FAM48A	0.0
XRCC4	0.0
-0.1593858214450208	0.05183200971388257	1
-0.051970763206446974	0.06267591068744957	0
-0.07644549815624499	0.03004868686253113	1
-0.021143216047297332	0.03852562484580706	0
0.018028993488222192	0.0601056891217015	1
-0.01659578486373543	0.0643964234222621	1
0.07463065928493208	0.07751878385954818	0
